country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Peru,Ucayali,week,2020,5,20,2020-05-20,160,29,131,451.72413793103453
Chile,Antofagasta,week,2010,1,1,2010-01-08,47,68,-21,-30.882352941176478
Chile,Antofagasta,week,2010,1,2,2010-01-15,45,49,-4,-8.16326530612244
Chile,Antofagasta,week,2010,1,3,2010-01-22,54,58,-4,-6.896551724137936
Chile,Antofagasta,week,2010,1,4,2010-01-29,54,48,6,12.5
Chile,Antofagasta,week,2010,2,5,2010-02-05,56,61,-5,-8.196721311475414
Chile,Antofagasta,week,2010,2,6,2010-02-12,44,58,-14,-24.13793103448276
Chile,Antofagasta,week,2010,2,7,2010-02-19,49,50,-1,-2
Chile,Antofagasta,week,2010,2,8,2010-02-26,58,55,3,5.454545454545439
Chile,Antofagasta,week,2010,3,9,2010-03-05,38,58,-20,-34.48275862068965
Chile,Antofagasta,week,2010,3,10,2010-03-12,45,50,-5,-10
Chile,Antofagasta,week,2010,3,11,2010-03-19,42,56,-14,-25
Chile,Antofagasta,week,2010,3,12,2010-03-26,46,52,-6,-11.538461538461547
Chile,Antofagasta,week,2010,4,13,2010-04-02,50,52,-2,-3.8461538461538396
Chile,Antofagasta,week,2010,4,14,2010-04-09,53,56,-3,-5.357142857142861
Chile,Antofagasta,week,2010,4,15,2010-04-16,55,60,-5,-8.333333333333343
Chile,Antofagasta,week,2010,4,16,2010-04-23,37,60,-23,-38.33333333333333
Chile,Antofagasta,week,2010,4,17,2010-04-30,63,54,9,16.66666666666667
Chile,Antofagasta,week,2010,5,18,2010-05-07,63,48,15,31.25
Chile,Antofagasta,week,2010,5,19,2010-05-14,49,64,-15,-23.4375
Chile,Antofagasta,week,2010,5,20,2010-05-21,48,48,0,0
Chile,Antofagasta,week,2010,5,21,2010-05-28,59,71,-12,-16.901408450704224
Chile,Antofagasta,week,2010,6,22,2010-06-04,51,68,-17,-25
Chile,Antofagasta,week,2010,6,23,2010-06-11,56,60,-4,-6.666666666666671
Chile,Antofagasta,week,2010,6,24,2010-06-18,65,68,-3,-4.411764705882348
Chile,Antofagasta,week,2010,6,25,2010-06-25,54,66,-12,-18.181818181818173
Chile,Antofagasta,week,2010,7,26,2010-07-02,53,72,-19,-26.388888888888886
Chile,Antofagasta,week,2010,7,27,2010-07-09,68,68,0,0
Chile,Antofagasta,week,2010,7,28,2010-07-16,66,52,14,26.92307692307692
Chile,Antofagasta,week,2010,7,29,2010-07-23,58,78,-20,-25.641025641025635
Chile,Antofagasta,week,2010,7,30,2010-07-30,68,67,1,1.492537313432834
Chile,Antofagasta,week,2010,8,31,2010-08-06,67,63,4,6.349206349206355
Chile,Antofagasta,week,2010,8,32,2010-08-13,51,68,-17,-25
Chile,Antofagasta,week,2010,8,33,2010-08-20,40,66,-26,-39.39393939393939
Chile,Antofagasta,week,2010,8,34,2010-08-27,57,67,-10,-14.925373134328353
Chile,Antofagasta,week,2010,9,35,2010-09-03,51,61,-10,-16.393442622950815
Chile,Antofagasta,week,2010,9,36,2010-09-10,59,58,1,1.7241379310344769
Chile,Antofagasta,week,2010,9,37,2010-09-17,56,62,-6,-9.677419354838719
Chile,Antofagasta,week,2010,9,38,2010-09-24,73,60,13,21.666666666666657
Chile,Antofagasta,week,2010,10,39,2010-10-01,79,61,18,29.508196721311492
Chile,Antofagasta,week,2010,10,40,2010-10-08,51,69,-18,-26.08695652173914
Chile,Antofagasta,week,2010,10,41,2010-10-15,74,57,17,29.824561403508767
Chile,Antofagasta,week,2010,10,42,2010-10-22,50,63,-13,-20.634920634920633
Chile,Antofagasta,week,2010,10,43,2010-10-29,58,59,-1,-1.6949152542372872
Chile,Antofagasta,week,2010,11,44,2010-11-05,50,48,2,4.166666666666671
Chile,Antofagasta,week,2010,11,45,2010-11-12,49,58,-9,-15.517241379310349
Chile,Antofagasta,week,2010,11,46,2010-11-19,51,61,-10,-16.393442622950815
Chile,Antofagasta,week,2010,11,47,2010-11-26,44,58,-14,-24.13793103448276
Chile,Antofagasta,week,2010,12,48,2010-12-03,52,53,-1,-1.8867924528301927
Chile,Antofagasta,week,2010,12,49,2010-12-10,53,60,-7,-11.666666666666671
Chile,Antofagasta,week,2010,12,50,2010-12-17,52,61,-9,-14.754098360655746
Chile,Antofagasta,week,2010,12,51,2010-12-24,49,60,-11,-18.33333333333333
Chile,Antofagasta,week,2010,12,52,2010-12-31,49,58,-9,-15.517241379310349
Chile,Antofagasta,week,2011,1,1,2011-01-08,40,68,-28,-41.17647058823529
Chile,Antofagasta,week,2011,1,2,2011-01-15,57,49,8,16.326530612244895
Chile,Antofagasta,week,2011,1,3,2011-01-22,54,58,-4,-6.896551724137936
Chile,Antofagasta,week,2011,1,4,2011-01-29,49,48,1,2.0833333333333286
Chile,Antofagasta,week,2011,2,5,2011-02-05,49,61,-12,-19.67213114754098
Chile,Antofagasta,week,2011,2,6,2011-02-12,57,58,-1,-1.724137931034491
Chile,Antofagasta,week,2011,2,7,2011-02-19,44,50,-6,-12
Chile,Antofagasta,week,2011,2,8,2011-02-26,37,55,-18,-32.727272727272734
Chile,Antofagasta,week,2011,3,9,2011-03-05,49,58,-9,-15.517241379310349
Chile,Antofagasta,week,2011,3,10,2011-03-12,50,50,0,0
Chile,Antofagasta,week,2011,3,11,2011-03-19,60,56,4,7.142857142857139
Chile,Antofagasta,week,2011,3,12,2011-03-26,46,52,-6,-11.538461538461547
Chile,Antofagasta,week,2011,4,13,2011-04-02,50,52,-2,-3.8461538461538396
Chile,Antofagasta,week,2011,4,14,2011-04-09,64,56,8,14.285714285714278
Chile,Antofagasta,week,2011,4,15,2011-04-16,49,60,-11,-18.33333333333333
Chile,Antofagasta,week,2011,4,16,2011-04-23,48,60,-12,-20
Chile,Antofagasta,week,2011,4,17,2011-04-30,50,54,-4,-7.407407407407405
Chile,Antofagasta,week,2011,5,18,2011-05-07,59,48,11,22.91666666666667
Chile,Antofagasta,week,2011,5,19,2011-05-14,47,64,-17,-26.5625
Chile,Antofagasta,week,2011,5,20,2011-05-21,60,48,12,25
Chile,Antofagasta,week,2011,5,21,2011-05-28,68,71,-3,-4.225352112676063
Chile,Antofagasta,week,2011,6,22,2011-06-04,48,68,-20,-29.411764705882348
Chile,Antofagasta,week,2011,6,23,2011-06-11,49,60,-11,-18.33333333333333
Chile,Antofagasta,week,2011,6,24,2011-06-18,46,68,-22,-32.35294117647058
Chile,Antofagasta,week,2011,6,25,2011-06-25,49,66,-17,-25.75757575757575
Chile,Antofagasta,week,2011,7,26,2011-07-02,48,72,-24,-33.33333333333334
Chile,Antofagasta,week,2011,7,27,2011-07-09,66,68,-2,-2.941176470588232
Chile,Antofagasta,week,2011,7,28,2011-07-16,52,52,0,0
Chile,Antofagasta,week,2011,7,29,2011-07-23,58,78,-20,-25.641025641025635
Chile,Antofagasta,week,2011,7,30,2011-07-30,55,67,-12,-17.91044776119402
Chile,Antofagasta,week,2011,8,31,2011-08-06,67,63,4,6.349206349206355
Chile,Antofagasta,week,2011,8,32,2011-08-13,55,68,-13,-19.117647058823522
Chile,Antofagasta,week,2011,8,33,2011-08-20,59,66,-7,-10.606060606060609
Chile,Antofagasta,week,2011,8,34,2011-08-27,34,67,-33,-49.25373134328358
Chile,Antofagasta,week,2011,9,35,2011-09-03,73,61,12,19.67213114754098
Chile,Antofagasta,week,2011,9,36,2011-09-10,60,58,2,3.448275862068968
Chile,Antofagasta,week,2011,9,37,2011-09-17,65,62,3,4.838709677419345
Chile,Antofagasta,week,2011,9,38,2011-09-24,49,60,-11,-18.33333333333333
Chile,Antofagasta,week,2011,10,39,2011-10-01,38,61,-23,-37.704918032786885
Chile,Antofagasta,week,2011,10,40,2011-10-08,42,69,-27,-39.13043478260869
Chile,Antofagasta,week,2011,10,41,2011-10-15,44,57,-13,-22.807017543859658
Chile,Antofagasta,week,2011,10,42,2011-10-22,44,63,-19,-30.158730158730165
Chile,Antofagasta,week,2011,10,43,2011-10-29,51,59,-8,-13.559322033898297
Chile,Antofagasta,week,2011,11,44,2011-11-05,51,48,3,6.25
Chile,Antofagasta,week,2011,11,45,2011-11-12,58,58,0,0
Chile,Antofagasta,week,2011,11,46,2011-11-19,49,61,-12,-19.67213114754098
Chile,Antofagasta,week,2011,11,47,2011-11-26,49,58,-9,-15.517241379310349
Chile,Antofagasta,week,2011,12,48,2011-12-03,47,53,-6,-11.320754716981128
Chile,Antofagasta,week,2011,12,49,2011-12-10,42,60,-18,-30
Chile,Antofagasta,week,2011,12,50,2011-12-17,57,61,-4,-6.557377049180317
Chile,Antofagasta,week,2011,12,51,2011-12-24,49,60,-11,-18.33333333333333
Chile,Antofagasta,week,2011,12,52,2011-12-31,54,58,-4,-6.896551724137936
Chile,Antofagasta,week,2012,1,1,2012-01-08,50,68,-18,-26.470588235294116
Chile,Antofagasta,week,2012,1,2,2012-01-15,57,49,8,16.326530612244895
Chile,Antofagasta,week,2012,1,3,2012-01-22,48,58,-10,-17.241379310344826
Chile,Antofagasta,week,2012,1,4,2012-01-29,63,48,15,31.25
Chile,Antofagasta,week,2012,2,5,2012-02-05,50,61,-11,-18.032786885245898
Chile,Antofagasta,week,2012,2,6,2012-02-12,46,58,-12,-20.689655172413794
Chile,Antofagasta,week,2012,2,7,2012-02-19,48,50,-2,-4
Chile,Antofagasta,week,2012,2,8,2012-02-26,37,55,-18,-32.727272727272734
Chile,Antofagasta,week,2012,3,9,2012-03-04,40,58,-18,-31.034482758620683
Chile,Antofagasta,week,2012,3,10,2012-03-11,58,50,8,15.999999999999986
Chile,Antofagasta,week,2012,3,11,2012-03-18,51,56,-5,-8.92857142857143
Chile,Antofagasta,week,2012,3,12,2012-03-25,42,52,-10,-19.230769230769226
Chile,Antofagasta,week,2012,4,13,2012-04-01,51,52,-1,-1.923076923076934
Chile,Antofagasta,week,2012,4,14,2012-04-08,52,56,-4,-7.142857142857139
Chile,Antofagasta,week,2012,4,15,2012-04-15,65,60,5,8.333333333333329
Chile,Antofagasta,week,2012,4,16,2012-04-22,49,60,-11,-18.33333333333333
Chile,Antofagasta,week,2012,4,17,2012-04-29,55,54,1,1.8518518518518619
Chile,Antofagasta,week,2012,5,18,2012-05-06,49,48,1,2.0833333333333286
Chile,Antofagasta,week,2012,5,19,2012-05-13,55,64,-9,-14.0625
Chile,Antofagasta,week,2012,5,20,2012-05-20,47,48,-1,-2.083333333333343
Chile,Antofagasta,week,2012,5,21,2012-05-27,49,71,-22,-30.985915492957744
Chile,Antofagasta,week,2012,6,22,2012-06-03,46,68,-22,-32.35294117647058
Chile,Antofagasta,week,2012,6,23,2012-06-10,53,60,-7,-11.666666666666671
Chile,Antofagasta,week,2012,6,24,2012-06-17,60,68,-8,-11.764705882352942
Chile,Antofagasta,week,2012,6,25,2012-06-24,58,66,-8,-12.121212121212125
Chile,Antofagasta,week,2012,7,26,2012-07-01,77,72,5,6.944444444444443
Chile,Antofagasta,week,2012,7,27,2012-07-08,51,68,-17,-25
Chile,Antofagasta,week,2012,7,28,2012-07-15,71,52,19,36.53846153846155
Chile,Antofagasta,week,2012,7,29,2012-07-22,42,78,-36,-46.15384615384615
Chile,Antofagasta,week,2012,7,30,2012-07-29,64,67,-3,-4.477611940298516
Chile,Antofagasta,week,2012,8,31,2012-08-05,62,63,-1,-1.5873015873015959
Chile,Antofagasta,week,2012,8,32,2012-08-12,67,68,-1,-1.470588235294116
Chile,Antofagasta,week,2012,8,33,2012-08-19,70,66,4,6.060606060606062
Chile,Antofagasta,week,2012,8,34,2012-08-26,55,67,-12,-17.91044776119402
Chile,Antofagasta,week,2012,9,35,2012-09-02,69,61,8,13.114754098360649
Chile,Antofagasta,week,2012,9,36,2012-09-09,54,58,-4,-6.896551724137936
Chile,Antofagasta,week,2012,9,37,2012-09-16,67,62,5,8.064516129032256
Chile,Antofagasta,week,2012,9,38,2012-09-23,42,60,-18,-30
Chile,Antofagasta,week,2012,9,39,2012-09-30,47,61,-14,-22.950819672131146
Chile,Antofagasta,week,2012,10,40,2012-10-07,46,69,-23,-33.33333333333334
Chile,Antofagasta,week,2012,10,41,2012-10-14,61,57,4,7.017543859649123
Chile,Antofagasta,week,2012,10,42,2012-10-21,42,63,-21,-33.33333333333334
Chile,Antofagasta,week,2012,10,43,2012-10-28,53,59,-6,-10.169491525423723
Chile,Antofagasta,week,2012,11,44,2012-11-04,62,48,14,29.166666666666686
Chile,Antofagasta,week,2012,11,45,2012-11-11,66,58,8,13.793103448275872
Chile,Antofagasta,week,2012,11,46,2012-11-18,60,61,-1,-1.639344262295083
Chile,Antofagasta,week,2012,11,47,2012-11-25,51,58,-7,-12.06896551724138
Chile,Antofagasta,week,2012,12,48,2012-12-02,43,53,-10,-18.867924528301884
Chile,Antofagasta,week,2012,12,49,2012-12-09,50,60,-10,-16.666666666666657
Chile,Antofagasta,week,2012,12,50,2012-12-16,51,61,-10,-16.393442622950815
Chile,Antofagasta,week,2012,12,51,2012-12-23,64,60,4,6.666666666666671
Chile,Antofagasta,week,2012,12,52,2012-12-30,42,58,-16,-27.58620689655173
Chile,Antofagasta,week,2013,1,1,2013-01-08,65,68,-3,-4.411764705882348
Chile,Antofagasta,week,2013,1,2,2013-01-15,50,49,1,2.040816326530617
Chile,Antofagasta,week,2013,1,3,2013-01-22,52,58,-6,-10.34482758620689
Chile,Antofagasta,week,2013,1,4,2013-01-29,41,48,-7,-14.583333333333343
Chile,Antofagasta,week,2013,2,5,2013-02-05,43,61,-18,-29.508196721311478
Chile,Antofagasta,week,2013,2,6,2013-02-12,45,58,-13,-22.41379310344827
Chile,Antofagasta,week,2013,2,7,2013-02-19,40,50,-10,-20
Chile,Antofagasta,week,2013,2,8,2013-02-26,51,55,-4,-7.2727272727272805
Chile,Antofagasta,week,2013,3,9,2013-03-05,52,58,-6,-10.34482758620689
Chile,Antofagasta,week,2013,3,10,2013-03-12,38,50,-12,-24
Chile,Antofagasta,week,2013,3,11,2013-03-19,43,56,-13,-23.214285714285708
Chile,Antofagasta,week,2013,3,12,2013-03-26,57,52,5,9.615384615384627
Chile,Antofagasta,week,2013,4,13,2013-04-02,51,52,-1,-1.923076923076934
Chile,Antofagasta,week,2013,4,14,2013-04-09,47,56,-9,-16.07142857142857
Chile,Antofagasta,week,2013,4,15,2013-04-16,66,60,6,10.000000000000014
Chile,Antofagasta,week,2013,4,16,2013-04-23,62,60,2,3.333333333333343
Chile,Antofagasta,week,2013,4,17,2013-04-30,64,54,10,18.518518518518505
Chile,Antofagasta,week,2013,5,18,2013-05-07,48,48,0,0
Chile,Antofagasta,week,2013,5,19,2013-05-14,50,64,-14,-21.875
Chile,Antofagasta,week,2013,5,20,2013-05-21,53,48,5,10.416666666666671
Chile,Antofagasta,week,2013,5,21,2013-05-28,67,71,-4,-5.633802816901408
Chile,Antofagasta,week,2013,6,22,2013-06-04,54,68,-14,-20.588235294117652
Chile,Antofagasta,week,2013,6,23,2013-06-11,83,60,23,38.33333333333334
Chile,Antofagasta,week,2013,6,24,2013-06-18,53,68,-15,-22.058823529411768
Chile,Antofagasta,week,2013,6,25,2013-06-25,60,66,-6,-9.090909090909093
Chile,Antofagasta,week,2013,7,26,2013-07-02,62,72,-10,-13.888888888888886
Chile,Antofagasta,week,2013,7,27,2013-07-09,74,68,6,8.823529411764696
Chile,Antofagasta,week,2013,7,28,2013-07-16,62,52,10,19.230769230769226
Chile,Antofagasta,week,2013,7,29,2013-07-23,74,78,-4,-5.128205128205138
Chile,Antofagasta,week,2013,7,30,2013-07-30,72,67,5,7.462686567164184
Chile,Antofagasta,week,2013,8,31,2013-08-06,67,63,4,6.349206349206355
Chile,Antofagasta,week,2013,8,32,2013-08-13,71,68,3,4.411764705882362
Chile,Antofagasta,week,2013,8,33,2013-08-20,65,66,-1,-1.5151515151515156
Chile,Antofagasta,week,2013,8,34,2013-08-27,49,67,-18,-26.86567164179104
Chile,Antofagasta,week,2013,9,35,2013-09-03,54,61,-7,-11.47540983606558
Chile,Antofagasta,week,2013,9,36,2013-09-10,52,58,-6,-10.34482758620689
Chile,Antofagasta,week,2013,9,37,2013-09-17,48,62,-14,-22.58064516129032
Chile,Antofagasta,week,2013,9,38,2013-09-24,39,60,-21,-35
Chile,Antofagasta,week,2013,10,39,2013-10-01,62,61,1,1.639344262295083
Chile,Antofagasta,week,2013,10,40,2013-10-08,42,69,-27,-39.13043478260869
Chile,Antofagasta,week,2013,10,41,2013-10-15,51,57,-6,-10.526315789473685
Chile,Antofagasta,week,2013,10,42,2013-10-22,60,63,-3,-4.761904761904773
Chile,Antofagasta,week,2013,10,43,2013-10-29,57,59,-2,-3.3898305084745743
Chile,Antofagasta,week,2013,11,44,2013-11-05,40,48,-8,-16.666666666666657
Chile,Antofagasta,week,2013,11,45,2013-11-12,50,58,-8,-13.793103448275872
Chile,Antofagasta,week,2013,11,46,2013-11-19,57,61,-4,-6.557377049180317
Chile,Antofagasta,week,2013,11,47,2013-11-26,46,58,-12,-20.689655172413794
Chile,Antofagasta,week,2013,12,48,2013-12-03,62,53,9,16.98113207547169
Chile,Antofagasta,week,2013,12,49,2013-12-10,46,60,-14,-23.33333333333333
Chile,Antofagasta,week,2013,12,50,2013-12-17,52,61,-9,-14.754098360655746
Chile,Antofagasta,week,2013,12,51,2013-12-24,62,60,2,3.333333333333343
Chile,Antofagasta,week,2013,12,52,2013-12-31,58,58,0,0
Chile,Antofagasta,week,2014,1,1,2014-01-08,69,68,1,1.470588235294116
Chile,Antofagasta,week,2014,1,2,2014-01-15,47,49,-2,-4.081632653061234
Chile,Antofagasta,week,2014,1,3,2014-01-22,62,58,4,6.896551724137922
Chile,Antofagasta,week,2014,1,4,2014-01-29,61,48,13,27.08333333333333
Chile,Antofagasta,week,2014,2,5,2014-02-05,46,61,-15,-24.59016393442623
Chile,Antofagasta,week,2014,2,6,2014-02-12,60,58,2,3.448275862068968
Chile,Antofagasta,week,2014,2,7,2014-02-19,50,50,0,0
Chile,Antofagasta,week,2014,2,8,2014-02-26,45,55,-10,-18.181818181818173
Chile,Antofagasta,week,2014,3,9,2014-03-05,52,58,-6,-10.34482758620689
Chile,Antofagasta,week,2014,3,10,2014-03-12,66,50,16,32
Chile,Antofagasta,week,2014,3,11,2014-03-19,52,56,-4,-7.142857142857139
Chile,Antofagasta,week,2014,3,12,2014-03-26,53,52,1,1.9230769230769198
Chile,Antofagasta,week,2014,4,13,2014-04-02,51,52,-1,-1.923076923076934
Chile,Antofagasta,week,2014,4,14,2014-04-09,45,56,-11,-19.64285714285714
Chile,Antofagasta,week,2014,4,15,2014-04-16,57,60,-3,-5
Chile,Antofagasta,week,2014,4,16,2014-04-23,65,60,5,8.333333333333329
Chile,Antofagasta,week,2014,4,17,2014-04-30,58,54,4,7.407407407407419
Chile,Antofagasta,week,2014,5,18,2014-05-07,53,48,5,10.416666666666671
Chile,Antofagasta,week,2014,5,19,2014-05-14,68,64,4,6.25
Chile,Antofagasta,week,2014,5,20,2014-05-21,41,48,-7,-14.583333333333343
Chile,Antofagasta,week,2014,5,21,2014-05-28,60,71,-11,-15.49295774647888
Chile,Antofagasta,week,2014,6,22,2014-06-04,55,68,-13,-19.117647058823522
Chile,Antofagasta,week,2014,6,23,2014-06-11,63,60,3,5
Chile,Antofagasta,week,2014,6,24,2014-06-18,76,68,8,11.764705882352942
Chile,Antofagasta,week,2014,6,25,2014-06-25,55,66,-11,-16.666666666666657
Chile,Antofagasta,week,2014,7,26,2014-07-02,61,72,-11,-15.277777777777786
Chile,Antofagasta,week,2014,7,27,2014-07-09,62,68,-6,-8.82352941176471
Chile,Antofagasta,week,2014,7,28,2014-07-16,66,52,14,26.92307692307692
Chile,Antofagasta,week,2014,7,29,2014-07-23,84,78,6,7.692307692307693
Chile,Antofagasta,week,2014,7,30,2014-07-30,71,67,4,5.970149253731336
Chile,Antofagasta,week,2014,8,31,2014-08-06,49,63,-14,-22.222222222222214
Chile,Antofagasta,week,2014,8,32,2014-08-13,73,68,5,7.35294117647058
Chile,Antofagasta,week,2014,8,33,2014-08-20,68,66,2,3.030303030303031
Chile,Antofagasta,week,2014,8,34,2014-08-27,57,67,-10,-14.925373134328353
Chile,Antofagasta,week,2014,9,35,2014-09-03,56,61,-5,-8.196721311475414
Chile,Antofagasta,week,2014,9,36,2014-09-10,66,58,8,13.793103448275872
Chile,Antofagasta,week,2014,9,37,2014-09-17,55,62,-7,-11.290322580645167
Chile,Antofagasta,week,2014,9,38,2014-09-24,51,60,-9,-15
Chile,Antofagasta,week,2014,10,39,2014-10-01,66,61,5,8.196721311475414
Chile,Antofagasta,week,2014,10,40,2014-10-08,74,69,5,7.246376811594217
Chile,Antofagasta,week,2014,10,41,2014-10-15,52,57,-5,-8.771929824561411
Chile,Antofagasta,week,2014,10,42,2014-10-22,65,63,2,3.1746031746031917
Chile,Antofagasta,week,2014,10,43,2014-10-29,63,59,4,6.779661016949163
Chile,Antofagasta,week,2014,11,44,2014-11-05,57,48,9,18.75
Chile,Antofagasta,week,2014,11,45,2014-11-12,61,58,3,5.172413793103445
Chile,Antofagasta,week,2014,11,46,2014-11-19,56,61,-5,-8.196721311475414
Chile,Antofagasta,week,2014,11,47,2014-11-26,57,58,-1,-1.724137931034491
Chile,Antofagasta,week,2014,12,48,2014-12-03,54,53,1,1.8867924528301927
Chile,Antofagasta,week,2014,12,49,2014-12-10,65,60,5,8.333333333333329
Chile,Antofagasta,week,2014,12,50,2014-12-17,54,61,-7,-11.47540983606558
Chile,Antofagasta,week,2014,12,51,2014-12-24,53,60,-7,-11.666666666666671
Chile,Antofagasta,week,2014,12,52,2014-12-31,59,58,1,1.7241379310344769
Chile,Antofagasta,week,2015,1,1,2015-01-08,74,68,6,8.823529411764696
Chile,Antofagasta,week,2015,1,2,2015-01-15,44,49,-5,-10.204081632653057
Chile,Antofagasta,week,2015,1,3,2015-01-22,58,58,0,0
Chile,Antofagasta,week,2015,1,4,2015-01-29,42,48,-6,-12.5
Chile,Antofagasta,week,2015,2,5,2015-02-05,67,61,6,9.836065573770497
Chile,Antofagasta,week,2015,2,6,2015-02-12,57,58,-1,-1.724137931034491
Chile,Antofagasta,week,2015,2,7,2015-02-19,50,50,0,0
Chile,Antofagasta,week,2015,2,8,2015-02-26,58,55,3,5.454545454545439
Chile,Antofagasta,week,2015,3,9,2015-03-05,53,58,-5,-8.620689655172413
Chile,Antofagasta,week,2015,3,10,2015-03-12,44,50,-6,-12
Chile,Antofagasta,week,2015,3,11,2015-03-19,51,56,-5,-8.92857142857143
Chile,Antofagasta,week,2015,3,12,2015-03-26,52,52,0,0
Chile,Antofagasta,week,2015,4,13,2015-04-02,65,52,13,25
Chile,Antofagasta,week,2015,4,14,2015-04-09,56,56,0,0
Chile,Antofagasta,week,2015,4,15,2015-04-16,78,60,18,30
Chile,Antofagasta,week,2015,4,16,2015-04-23,57,60,-3,-5
Chile,Antofagasta,week,2015,4,17,2015-04-30,59,54,5,9.259259259259252
Chile,Antofagasta,week,2015,5,18,2015-05-07,44,48,-4,-8.333333333333343
Chile,Antofagasta,week,2015,5,19,2015-05-14,66,64,2,3.125
Chile,Antofagasta,week,2015,5,20,2015-05-21,36,48,-12,-25
Chile,Antofagasta,week,2015,5,21,2015-05-28,52,71,-19,-26.76056338028168
Chile,Antofagasta,week,2015,6,22,2015-06-04,70,68,2,2.941176470588232
Chile,Antofagasta,week,2015,6,23,2015-06-11,58,60,-2,-3.3333333333333286
Chile,Antofagasta,week,2015,6,24,2015-06-18,51,68,-17,-25
Chile,Antofagasta,week,2015,6,25,2015-06-25,59,66,-7,-10.606060606060609
Chile,Antofagasta,week,2015,7,26,2015-07-02,78,72,6,8.333333333333329
Chile,Antofagasta,week,2015,7,27,2015-07-09,68,68,0,0
Chile,Antofagasta,week,2015,7,28,2015-07-16,49,52,-3,-5.769230769230774
Chile,Antofagasta,week,2015,7,29,2015-07-23,80,78,2,2.564102564102555
Chile,Antofagasta,week,2015,7,30,2015-07-30,51,67,-16,-23.88059701492537
Chile,Antofagasta,week,2015,8,31,2015-08-06,68,63,5,7.936507936507937
Chile,Antofagasta,week,2015,8,32,2015-08-13,70,68,2,2.941176470588232
Chile,Antofagasta,week,2015,8,33,2015-08-20,66,66,0,0
Chile,Antofagasta,week,2015,8,34,2015-08-27,67,67,0,0
Chile,Antofagasta,week,2015,9,35,2015-09-03,43,61,-18,-29.508196721311478
Chile,Antofagasta,week,2015,9,36,2015-09-10,58,58,0,0
Chile,Antofagasta,week,2015,9,37,2015-09-17,56,62,-6,-9.677419354838719
Chile,Antofagasta,week,2015,9,38,2015-09-24,57,60,-3,-5
Chile,Antofagasta,week,2015,10,39,2015-10-01,75,61,14,22.950819672131146
Chile,Antofagasta,week,2015,10,40,2015-10-08,58,69,-11,-15.94202898550725
Chile,Antofagasta,week,2015,10,41,2015-10-15,54,57,-3,-5.26315789473685
Chile,Antofagasta,week,2015,10,42,2015-10-22,56,63,-7,-11.111111111111114
Chile,Antofagasta,week,2015,10,43,2015-10-29,54,59,-5,-8.474576271186436
Chile,Antofagasta,week,2015,11,44,2015-11-05,67,48,19,39.583333333333314
Chile,Antofagasta,week,2015,11,45,2015-11-12,55,58,-3,-5.172413793103445
Chile,Antofagasta,week,2015,11,46,2015-11-19,49,61,-12,-19.67213114754098
Chile,Antofagasta,week,2015,11,47,2015-11-26,48,58,-10,-17.241379310344826
Chile,Antofagasta,week,2015,12,48,2015-12-03,52,53,-1,-1.8867924528301927
Chile,Antofagasta,week,2015,12,49,2015-12-10,60,60,0,0
Chile,Antofagasta,week,2015,12,50,2015-12-17,61,61,0,0
Chile,Antofagasta,week,2015,12,51,2015-12-24,74,60,14,23.333333333333343
Chile,Antofagasta,week,2015,12,52,2015-12-31,58,58,0,0
Chile,Antofagasta,week,2016,1,1,2016-01-08,70,68,2,2.941176470588232
Chile,Antofagasta,week,2016,1,2,2016-01-15,54,49,5,10.204081632653043
Chile,Antofagasta,week,2016,1,3,2016-01-22,48,58,-10,-17.241379310344826
Chile,Antofagasta,week,2016,1,4,2016-01-29,46,48,-2,-4.166666666666657
Chile,Antofagasta,week,2016,2,5,2016-02-05,77,61,16,26.229508196721312
Chile,Antofagasta,week,2016,2,6,2016-02-12,58,58,0,0
Chile,Antofagasta,week,2016,2,7,2016-02-19,50,50,0,0
Chile,Antofagasta,week,2016,2,8,2016-02-26,37,55,-18,-32.727272727272734
Chile,Antofagasta,week,2016,3,9,2016-03-04,60,58,2,3.448275862068968
Chile,Antofagasta,week,2016,3,10,2016-03-11,65,50,15,30
Chile,Antofagasta,week,2016,3,11,2016-03-18,54,56,-2,-3.5714285714285694
Chile,Antofagasta,week,2016,3,12,2016-03-25,42,52,-10,-19.230769230769226
Chile,Antofagasta,week,2016,4,13,2016-04-01,51,52,-1,-1.923076923076934
Chile,Antofagasta,week,2016,4,14,2016-04-08,50,56,-6,-10.714285714285708
Chile,Antofagasta,week,2016,4,15,2016-04-15,53,60,-7,-11.666666666666671
Chile,Antofagasta,week,2016,4,16,2016-04-22,67,60,7,11.666666666666671
Chile,Antofagasta,week,2016,4,17,2016-04-29,47,54,-7,-12.962962962962962
Chile,Antofagasta,week,2016,5,18,2016-05-06,60,48,12,25
Chile,Antofagasta,week,2016,5,19,2016-05-13,53,64,-11,-17.1875
Chile,Antofagasta,week,2016,5,20,2016-05-20,70,48,22,45.833333333333314
Chile,Antofagasta,week,2016,5,21,2016-05-27,71,71,0,0
Chile,Antofagasta,week,2016,6,22,2016-06-03,63,68,-5,-7.35294117647058
Chile,Antofagasta,week,2016,6,23,2016-06-10,69,60,9,14.999999999999986
Chile,Antofagasta,week,2016,6,24,2016-06-17,68,68,0,0
Chile,Antofagasta,week,2016,6,25,2016-06-24,66,66,0,0
